position #,Time [UTC],Time [LMT],Longitude [deg],Latitude [deg],Altitude [m],Status,Main [V],Beacon [V],Temperature [ĄC]
6474,11/24/18 8:00,11/24/18 2:00,99.2773,15.52789,264,val. GPS-3D,3.36,3.68,32
6473,11/24/18 7:45,11/24/18 1:45,99.28031,15.5326,251,val. GPS-3D,3.36,3.68,32
6472,11/23/18 23:45,11/23/18 17:45,99.28087,15.53486,259,val. GPS-3D,3.36,3.68,26
6471,11/23/18 23:30,11/23/18 17:30,99.2808,15.53494,246,val. GPS-3D,3.36,3.68,26
6470,11/23/18 23:15,11/23/18 17:15,99.28085,15.53503,254,val. GPS-3D,3.36,3.68,27
6469,11/23/18 23:00,11/23/18 17:00,99.28073,15.53501,284,val. GPS-3D,3.36,3.68,28
6468,11/23/18 22:45,11/23/18 16:45,99.28085,15.53515,281,val. GPS-3D,3.36,3.68,28
6467,11/23/18 22:30,11/23/18 16:30,99.28089,15.53502,241,val. GPS-3D,3.36,3.68,28
6466,11/23/18 22:15,11/23/18 16:15,99.28086,15.53504,250,val. GPS-3D,3.36,3.68,27
6465,11/23/18 22:00,11/23/18 16:00,99.28077,15.53502,370,val. GPS-3D,3.36,3.68,28
6464,11/23/18 19:45,11/23/18 13:45,99.2808,15.53504,278,val. GPS-3D,3.36,3.68,30
6463,11/23/18 19:30,11/23/18 13:30,99.28071,15.53509,272,val. GPS-3D,3.36,3.68,29
6462,11/23/18 19:15,11/23/18 13:15,99.28089,15.53508,292,val. GPS-3D,3.36,3.68,28
6461,11/23/18 19:00,11/23/18 13:00,99.28079,15.535,266,val. GPS-3D,3.36,3.68,28
6460,11/23/18 15:45,11/23/18 9:45,99.28071,15.55147,355,val. GPS-3D,3.36,3.68,27
6459,11/23/18 15:30,11/23/18 9:30,99.28014,15.5521,350,val. GPS-3D,3.36,3.68,27
6458,11/23/18 15:15,11/23/18 9:15,99.27963,15.55481,407,val. GPS-3D,3.36,3.68,27
6457,11/23/18 15:00,11/23/18 9:00,99.27781,15.55841,354,val. GPS-3D,3.36,3.68,28
6456,11/23/18 14:45,11/23/18 8:45,99.27779,15.56041,456,val. GPS-3D,3.36,3.68,29
6455,11/23/18 14:30,11/23/18 8:30,99.27778,15.56046,436,val. GPS-3D,3.36,3.68,30
6454,11/23/18 14:15,11/23/18 8:15,99.27759,15.56038,451,val. GPS-3D,3.36,3.68,29
6453,11/23/18 14:00,11/23/18 8:00,99.27781,15.56042,452,val. GPS-3D,3.36,3.68,31
6452,11/23/18 11:45,11/23/18 5:45,99.27781,15.56038,430,val. GPS-3D,3.36,3.68,29
6451,11/23/18 11:30,11/23/18 5:30,99.27787,15.56044,464,val. GPS-3D,3.36,3.68,29
6450,11/23/18 11:15,11/23/18 5:15,99.27782,15.56052,464,val. GPS-3D,3.36,3.68,29
6449,11/23/18 11:00,11/23/18 5:00,99.27768,15.56053,447,val. GPS-3D,3.36,3.68,29
6448,11/23/18 10:45,11/23/18 4:45,99.27774,15.56043,449,val. GPS-3D,3.36,3.68,30
6447,11/23/18 10:30,11/23/18 4:30,99.27822,15.56034,482,val. GPS-3D,3.36,3.68,31
6446,11/23/18 10:15,11/23/18 4:15,99.27781,15.56043,456,val. GPS-3D,3.36,3.68,31
6445,11/23/18 10:00,11/23/18 4:00,99.2778,15.56039,447,val. GPS-3D,3.36,3.68,32
6444,11/23/18 9:45,11/23/18 3:45,99.27774,15.56044,466,val. GPS-3D,3.36,3.68,33
6443,11/23/18 9:30,11/23/18 3:30,99.27788,15.56036,454,val. GPS-3D,3.36,3.68,33
6442,11/23/18 9:15,11/23/18 3:15,99.27769,15.56043,463,val. GPS-3D,3.36,3.68,33
6441,11/23/18 9:00,11/23/18 3:00,99.27775,15.56046,444,val. GPS-3D,3.36,3.68,33
6440,11/23/18 7:45,11/23/18 1:45,99.27775,15.56042,430,val. GPS-3D,3.36,3.68,35
6439,11/23/18 7:30,11/23/18 1:30,99.27775,15.56043,456,val. GPS-3D,3.36,3.68,35
6438,11/23/18 7:15,11/23/18 1:15,99.27773,15.56041,455,val. GPS-3D,3.36,3.68,33
6437,11/23/18 7:00,11/23/18 1:00,99.27765,15.56042,451,val. GPS-3D,3.36,3.68,33
6436,11/23/18 6:45,11/23/18 0:45,99.27767,15.56038,446,val. GPS-3D,3.36,3.68,33
6435,11/23/18 6:30,11/23/18 0:30,99.27778,15.56039,461,val. GPS-3D,3.36,3.68,33
6434,11/23/18 6:15,11/23/18 0:15,99.27774,15.56049,451,val. GPS-3D,3.36,3.68,33
6433,11/23/18 6:00,11/23/18 0:00,99.27769,15.56047,445,val. GPS-3D,3.36,3.68,34
6432,11/23/18 5:45,11/22/18 23:45,99.27785,15.56089,467,val. GPS-3D,3.36,3.68,34
6431,11/23/18 5:30,11/22/18 23:30,99.27793,15.56095,479,val. GPS-3D,3.36,3.68,34
6430,11/23/18 5:15,11/22/18 23:15,99.27796,15.56094,482,val. GPS-3D,3.36,3.68,35
6429,11/23/18 5:00,11/22/18 23:00,99.27843,15.56119,494,val. GPS-3D,3.36,3.68,35
6428,11/23/18 4:45,11/22/18 22:45,99.2785,15.56122,513,val. GPS-3D,3.36,3.68,35
6427,11/23/18 4:30,11/22/18 22:30,99.27865,15.5614,493,val. GPS-3D,3.36,3.68,35
6426,11/23/18 4:15,11/22/18 22:15,99.279,15.56151,518,val. GPS-3D,3.36,3.68,34
6425,11/23/18 4:00,11/22/18 22:00,99.27903,15.5618,500,val. GPS-3D,3.36,3.68,34
6424,11/23/18 3:45,11/22/18 21:45,99.27903,15.562,525,val. GPS-3D,3.28,3.68,34
6423,11/23/18 3:30,11/22/18 21:30,99.27896,15.56202,516,val. GPS-3D,3.36,3.68,34
6422,11/23/18 3:15,11/22/18 21:15,99.27918,15.56221,530,val. GPS-3D,3.36,3.68,34
6421,11/23/18 3:00,11/22/18 21:00,99.2792,15.56247,538,val. GPS-3D,3.36,3.68,34
6420,11/23/18 2:45,11/22/18 20:45,99.27918,15.56246,536,val. GPS-3D,3.36,3.68,33
6419,11/23/18 2:30,11/22/18 20:30,99.27918,15.56245,523,val. GPS-3D,3.36,3.68,32
6418,11/23/18 2:15,11/22/18 20:15,99.27914,15.56248,565,val. GPS-3D,3.12,3.6,31
6417,11/23/18 2:00,11/22/18 20:00,99.27943,15.5628,521,val. GPS-3D,3.28,3.68,32
6416,11/23/18 1:45,11/22/18 19:45,99.27943,15.5627,543,val. GPS-3D,3.36,3.68,31
6415,11/23/18 1:30,11/22/18 19:30,99.27944,15.5628,536,val. GPS-3D,3.28,3.68,31
6414,11/23/18 1:15,11/22/18 19:15,99.27946,15.56276,535,val. GPS-3D,3.28,3.68,30
6413,11/23/18 1:00,11/22/18 19:00,99.27953,15.56286,554,val. GPS-3D,3.28,3.68,31
6412,11/23/18 0:45,11/22/18 18:45,99.27854,15.56703,532,val. GPS-3D,3.28,3.68,30
6411,11/23/18 0:30,11/22/18 18:30,99.27653,15.57025,576,val. GPS-3D,3.28,3.68,31
6410,11/23/18 0:15,11/22/18 18:15,99.27574,15.57408,623,val. GPS-3D,3.28,3.68,32
6409,11/23/18 0:00,11/22/18 18:00,99.27558,15.57449,644,val. GPS-3D,3.28,3.68,33
6408,11/22/18 23:45,11/22/18 17:45,99.27561,15.57443,625,val. GPS-3D,3.28,3.68,35
6407,11/22/18 23:30,11/22/18 17:30,99.27559,15.57437,646,val. GPS-3D,3.28,3.68,34
6404,11/22/18 22:45,11/22/18 16:45,99.27545,15.5745,604,val. GPS-3D,3.28,3.68,31
6403,11/22/18 22:30,11/22/18 16:30,99.27555,15.57447,625,val. GPS-3D,3.28,3.68,31
6402,11/22/18 22:15,11/22/18 16:15,99.27542,15.57428,773,val. GPS-3D,3.28,3.68,31
6401,11/22/18 22:00,11/22/18 16:00,99.27553,15.57452,574,val. GPS-3D,3.28,3.68,31
6400,11/22/18 21:45,11/22/18 15:45,99.27543,15.57444,656,val. GPS-3D,3.28,3.68,30
6399,11/22/18 21:30,11/22/18 15:30,99.27549,15.57445,630,val. GPS-3D,3.36,3.68,27
6398,11/22/18 21:15,11/22/18 15:15,99.27552,15.57447,610,val. GPS-3D,3.36,3.68,28
6397,11/22/18 21:00,11/22/18 15:00,99.27553,15.57444,637,val. GPS-3D,3.36,3.68,28
6396,11/22/18 20:45,11/22/18 14:45,99.27554,15.57448,621,val. GPS-3D,3.36,3.68,27
6395,11/22/18 20:30,11/22/18 14:30,99.27549,15.57446,641,val. GPS-3D,3.36,3.68,27
6394,11/22/18 20:15,11/22/18 14:15,99.2756,15.57456,619,val. GPS-3D,3.36,3.68,28
6393,11/22/18 20:00,11/22/18 14:00,99.27551,15.57446,628,val. GPS-3D,3.36,3.68,28
6392,11/22/18 19:45,11/22/18 13:45,99.27465,15.57711,661,val. GPS-3D,3.36,3.68,27
6391,11/22/18 19:30,11/22/18 13:30,99.27413,15.58157,657,val. GPS-3D,3.36,3.68,27
6390,11/22/18 19:15,11/22/18 13:15,99.27156,15.58403,612,val. GPS-3D,3.36,3.68,28
6389,11/22/18 19:00,11/22/18 13:00,99.27001,15.58644,661,val. GPS-3D,3.36,3.68,28
6388,11/22/18 18:45,11/22/18 12:45,99.26989,15.58637,643,val. GPS-3D,3.36,3.68,27
6387,11/22/18 18:30,11/22/18 12:30,99.27008,15.58646,658,val. GPS-3D,3.36,3.68,27
6386,11/22/18 18:15,11/22/18 12:15,99.26716,15.5884,673,val. GPS-3D,3.36,3.68,27
6385,11/22/18 18:01,11/22/18 12:01,99.26423,15.58915,671,val. GPS-3D,3.28,3.68,28
6384,11/22/18 17:45,11/22/18 11:45,99.26079,15.5923,769,GPS-3D,3.28,3.68,27
6383,11/22/18 17:30,11/22/18 11:30,99.25534,15.59457,883,val. GPS-3D,3.36,3.68,27
6382,11/22/18 17:15,11/22/18 11:15,99.25419,15.59681,902,val. GPS-3D,3.36,3.68,27
6381,11/22/18 17:00,11/22/18 11:00,99.25176,15.60097,816,val. GPS-3D,3.36,3.68,27
6380,11/22/18 16:47,11/22/18 10:47,99.25001,15.60299,756,val. GPS-3D,3.28,3.68,28
6379,11/22/18 16:33,11/22/18 10:33,99.24801,15.60642,721,GPS-3D,3.28,3.68,28
6378,11/22/18 16:15,11/22/18 10:15,99.24516,15.60873,684,val. GPS-3D,3.28,3.68,28
6377,11/22/18 16:00,11/22/18 10:00,99.24316,15.60852,691,val. GPS-3D,3.28,3.68,29
6376,11/22/18 15:45,11/22/18 9:45,99.24307,15.60834,747,val. GPS-3D,3.36,3.68,28
6375,11/22/18 15:30,11/22/18 9:30,99.24308,15.60829,702,val. GPS-3D,3.36,3.68,28
6374,11/22/18 15:15,11/22/18 9:15,99.2427,15.60813,698,val. GPS-3D,3.36,3.68,29
6373,11/22/18 15:00,11/22/18 9:00,99.24268,15.60827,723,val. GPS-3D,3.36,3.68,29
6372,11/22/18 14:45,11/22/18 8:45,99.24266,15.60811,693,val. GPS-3D,3.28,3.68,29
6371,11/22/18 14:30,11/22/18 8:30,99.24284,15.6082,745,val. GPS-3D,3.28,3.68,29
6370,11/22/18 14:15,11/22/18 8:15,99.24278,15.60821,732,val. GPS-3D,3.36,3.68,30
6369,11/22/18 14:00,11/22/18 8:00,99.24277,15.60809,721,val. GPS-3D,3.36,3.68,29
6368,11/22/18 13:45,11/22/18 7:45,99.24263,15.60815,706,val. GPS-3D,3.36,3.68,29
6367,11/22/18 13:30,11/22/18 7:30,99.24271,15.60829,733,val. GPS-3D,3.36,3.68,29
6366,11/22/18 13:18,11/22/18 7:18,99.24284,15.60828,735,GPS-3D,3.36,3.68,29
6365,11/22/18 13:01,11/22/18 7:01,99.24272,15.60836,689,val. GPS-3D,3.28,3.68,30
6364,11/22/18 12:45,11/22/18 6:45,99.24278,15.60818,743,val. GPS-3D,3.28,3.68,30
6363,11/22/18 12:30,11/22/18 6:30,99.24267,15.60821,690,val. GPS-3D,3.28,3.68,29
6362,11/22/18 12:15,11/22/18 6:15,99.24264,15.60836,717,val. GPS-3D,3.36,3.68,29
6361,11/22/18 12:00,11/22/18 6:00,99.24266,15.60818,709,val. GPS-3D,3.36,3.68,29
6360,11/22/18 11:45,11/22/18 5:45,99.24271,15.60829,708,val. GPS-3D,3.36,3.68,29
6359,11/22/18 11:30,11/22/18 5:30,99.24271,15.60819,719,val. GPS-3D,3.36,3.68,29
6358,11/22/18 11:15,11/22/18 5:15,99.2427,15.60818,708,val. GPS-3D,3.36,3.68,29
6357,11/22/18 11:00,11/22/18 5:00,99.24276,15.60833,722,val. GPS-3D,3.36,3.68,30
6356,11/22/18 10:45,11/22/18 4:45,99.24275,15.60826,741,val. GPS-3D,3.36,3.68,29
6355,11/22/18 10:30,11/22/18 4:30,99.2428,15.6083,733,val. GPS-3D,3.36,3.68,28
6354,11/22/18 10:15,11/22/18 4:15,99.24299,15.60833,827,val. GPS-3D,3.36,3.68,29
6353,11/22/18 10:00,11/22/18 4:00,99.24276,15.60816,707,val. GPS-3D,3.28,3.68,29
6352,11/22/18 9:45,11/22/18 3:45,99.24268,15.6083,751,val. GPS-3D,3.36,3.68,29
6351,11/22/18 9:30,11/22/18 3:30,99.24275,15.60823,725,val. GPS-3D,3.36,3.68,29
6350,11/22/18 9:17,11/22/18 3:17,99.24274,15.60825,726,val. GPS-3D,3.36,3.68,28
6349,11/22/18 9:00,11/22/18 3:00,99.24261,15.6083,721,val. GPS-3D,3.36,3.68,27
6348,11/22/18 8:45,11/22/18 2:45,99.24284,15.60829,723,val. GPS-3D,3.36,3.68,27
6347,11/22/18 8:30,11/22/18 2:30,99.24283,15.6082,699,val. GPS-3D,3.36,3.68,27
6346,11/22/18 8:17,11/22/18 2:17,99.24276,15.60829,709,val. GPS-3D,3.36,3.68,28
6345,11/22/18 8:02,11/22/18 2:02,99.24272,15.60827,711,GPS-3D,3.36,3.68,29
6344,11/22/18 7:45,11/22/18 1:45,99.24292,15.60836,718,val. GPS-3D,3.36,3.68,30
6343,11/22/18 7:30,11/22/18 1:30,99.24285,15.60824,698,val. GPS-3D,3.36,3.68,30
6342,11/22/18 7:15,11/22/18 1:15,99.24311,15.60838,709,val. GPS-3D,3.36,3.68,30
6341,11/22/18 7:00,11/22/18 1:00,99.24307,15.60827,694,val. GPS-3D,3.36,3.68,30
6340,11/22/18 6:45,11/22/18 0:45,99.24288,15.60842,776,val. GPS-3D,3.36,3.68,30
6339,11/22/18 6:30,11/22/18 0:30,99.24276,15.60816,721,val. GPS-3D,3.36,3.68,28
6338,11/22/18 6:15,11/22/18 0:15,99.24269,15.60816,714,val. GPS-3D,3.36,3.68,28
6337,11/22/18 6:02,11/22/18 0:02,99.24275,15.60823,717,val. GPS-3D,3.36,3.68,29
6336,11/22/18 5:47,11/21/18 23:47,99.24283,15.6083,750,GPS-3D,3.36,3.68,29
6335,11/22/18 5:32,11/21/18 23:32,99.24282,15.6084,740,GPS-3D,3.36,3.68,29
6334,11/22/18 5:18,11/21/18 23:18,99.24277,15.60829,740,GPS-3D,3.36,3.68,29
6333,11/22/18 5:00,11/21/18 23:00,99.24265,15.60831,737,val. GPS-3D,3.36,3.68,30
6332,11/22/18 4:46,11/21/18 22:46,99.2428,15.60827,710,val. GPS-3D,3.36,3.68,31
6331,11/22/18 4:32,11/21/18 22:32,99.24274,15.60812,718,val. GPS-3D,3.36,3.68,33
6328,11/22/18 3:46,11/21/18 21:46,99.24267,15.60839,722,val. GPS-3D,3.28,3.68,36
6325,11/22/18 3:02,11/21/18 21:02,99.24293,15.60796,691,GPS-3D,3.28,3.68,34
6324,11/22/18 2:45,11/21/18 20:45,99.24275,15.60832,741,val. GPS-3D,3.28,3.68,33
6323,11/22/18 2:30,11/21/18 20:30,99.24269,15.60831,758,val. GPS-3D,3.28,3.68,34
6321,11/22/18 2:01,11/21/18 20:01,99.24266,15.60829,755,val. GPS-3D,3.28,3.68,29
6320,11/22/18 1:45,11/21/18 19:45,99.24293,15.60828,751,val. GPS-3D,3.36,3.68,28
6319,11/22/18 1:30,11/21/18 19:30,99.24303,15.60824,729,val. GPS-3D,3.36,3.68,29
6318,11/22/18 1:15,11/21/18 19:15,99.24309,15.6084,695,val. GPS-3D,3.36,3.68,28
6317,11/22/18 1:00,11/21/18 19:00,99.243,15.60837,692,val. GPS-3D,3.28,3.68,28
6316,11/22/18 0:45,11/21/18 18:45,99.24305,15.60837,720,val. GPS-3D,3.36,3.68,28
6315,11/22/18 0:30,11/21/18 18:30,99.2431,15.60856,706,val. GPS-3D,3.36,3.68,28
6314,11/22/18 0:16,11/21/18 18:16,99.24303,15.60869,743,val. GPS-3D,3.36,3.68,28
6312,11/21/18 23:45,11/21/18 17:45,99.24325,15.60887,807,val. GPS-3D,3.36,3.68,27
6311,11/21/18 23:30,11/21/18 17:30,99.24313,15.6087,652,val. GPS-3D,3.36,3.68,28
6310,11/21/18 23:15,11/21/18 17:15,99.24306,15.60864,643,val. GPS-3D,3.36,3.68,28
6309,11/21/18 23:00,11/21/18 17:00,99.2431,15.60889,687,val. GPS-3D,3.36,3.68,28
6308,11/21/18 22:45,11/21/18 16:45,99.24309,15.60861,752,val. GPS-3D,3.36,3.68,28
6307,11/21/18 22:30,11/21/18 16:30,99.24324,15.60864,755,val. GPS-3D,3.36,3.68,29
6306,11/21/18 22:15,11/21/18 16:15,99.24317,15.60835,758,val. GPS-3D,3.36,3.68,28
6305,11/21/18 22:00,11/21/18 16:00,99.24319,15.60849,704,val. GPS-3D,3.36,3.68,28
6304,11/21/18 21:45,11/21/18 15:45,99.24313,15.60843,684,val. GPS-3D,3.36,3.68,28
6303,11/21/18 21:30,11/21/18 15:30,99.24327,15.60858,758,val. GPS-3D,3.36,3.68,28
6302,11/21/18 21:15,11/21/18 15:15,99.2432,15.60849,727,val. GPS-3D,3.36,3.68,28
6301,11/21/18 21:00,11/21/18 15:00,99.24317,15.60857,708,val. GPS-3D,3.36,3.68,30
6300,11/21/18 20:46,11/21/18 14:46,99.24316,15.60858,718,val. GPS-3D,3.36,3.68,32
6299,11/21/18 20:33,11/21/18 14:33,99.24315,15.60844,693,GPS-3D,3.28,3.68,30
6298,11/21/18 20:15,11/21/18 14:15,99.24308,15.60855,716,val. GPS-3D,3.28,3.68,29
6297,11/21/18 20:00,11/21/18 14:00,99.2431,15.60851,704,val. GPS-3D,3.28,3.68,30
6296,11/21/18 19:45,11/21/18 13:45,99.24327,15.60846,702,val. GPS-3D,3.36,3.68,28
6295,11/21/18 19:30,11/21/18 13:30,99.24325,15.60855,696,val. GPS-3D,3.36,3.68,27
6294,11/21/18 19:15,11/21/18 13:15,99.24329,15.60852,729,val. GPS-3D,3.36,3.68,27
6293,11/21/18 19:00,11/21/18 13:00,99.24315,15.60842,665,val. GPS-3D,3.36,3.68,27
6292,11/21/18 18:45,11/21/18 12:45,99.24314,15.60833,643,val. GPS-3D,3.36,3.68,26
6291,11/21/18 18:30,11/21/18 12:30,99.24326,15.60855,724,val. GPS-3D,3.36,3.68,26
6290,11/21/18 18:15,11/21/18 12:15,99.24321,15.60843,689,val. GPS-3D,3.36,3.68,26
6289,11/21/18 18:00,11/21/18 12:00,99.2432,15.60853,690,val. GPS-3D,3.36,3.68,27
6288,11/21/18 17:45,11/21/18 11:45,99.24321,15.60861,695,val. GPS-3D,3.36,3.68,28
6287,11/21/18 17:30,11/21/18 11:30,99.2431,15.60827,708,val. GPS-3D,3.36,3.68,28
6286,11/21/18 17:15,11/21/18 11:15,99.24319,15.60842,733,val. GPS-3D,3.36,3.68,28
6285,11/21/18 17:00,11/21/18 11:00,99.24318,15.6084,724,val. GPS-3D,3.36,3.68,27
6284,11/21/18 16:45,11/21/18 10:45,99.24313,15.60826,699,val. GPS-3D,3.36,3.68,28
6283,11/21/18 16:30,11/21/18 10:30,99.24313,15.60856,713,val. GPS-3D,3.36,3.68,26
6282,11/21/18 16:15,11/21/18 10:15,99.24322,15.60845,698,val. GPS-3D,3.36,3.68,26
6281,11/21/18 16:00,11/21/18 10:00,99.24316,15.60846,700,val. GPS-3D,3.36,3.68,27
6280,11/21/18 15:45,11/21/18 9:45,99.2431,15.60852,705,val. GPS-3D,3.36,3.68,27
6279,11/21/18 15:30,11/21/18 9:30,99.24311,15.60836,629,val. GPS-3D,3.36,3.68,28
6278,11/21/18 15:15,11/21/18 9:15,99.24318,15.60851,717,val. GPS-3D,3.36,3.68,28
6277,11/21/18 15:00,11/21/18 9:00,99.24321,15.60846,716,val. GPS-3D,3.36,3.68,29
6276,11/21/18 14:47,11/21/18 8:47,99.24321,15.6084,716,val. GPS-3D,3.36,3.68,29
6275,11/21/18 14:30,11/21/18 8:30,99.24319,15.6085,685,val. GPS-3D,3.28,3.68,30
6274,11/21/18 14:15,11/21/18 8:15,99.24317,15.60859,725,val. GPS-3D,3.12,3.6,30
6273,11/21/18 14:00,11/21/18 8:00,99.24322,15.60855,704,val. GPS-3D,3.12,3.6,30
6272,11/21/18 13:45,11/21/18 7:45,99.24315,15.60861,774,val. GPS-3D,3.36,3.68,29
6271,11/21/18 13:30,11/21/18 7:30,99.2431,15.60855,716,val. GPS-3D,3.36,3.68,29
6270,11/21/18 13:15,11/21/18 7:15,99.2431,15.6085,753,val. GPS-3D,3.36,3.68,29
6269,11/21/18 13:00,11/21/18 7:00,99.2432,15.60856,691,val. GPS-3D,3.36,3.68,27
6268,11/21/18 12:45,11/21/18 6:45,99.24303,15.60858,741,val. GPS-3D,3.36,3.68,27
6267,11/21/18 12:30,11/21/18 6:30,99.24304,15.60864,697,val. GPS-3D,3.36,3.68,27
6266,11/21/18 12:15,11/21/18 6:15,99.24315,15.60876,732,val. GPS-3D,3.36,3.68,28
6265,11/21/18 12:00,11/21/18 6:00,99.24273,15.6083,668,val. GPS-3D,3.36,3.68,28
6264,11/21/18 11:45,11/21/18 5:45,99.24264,15.60828,700,val. GPS-3D,3.36,3.68,27
6263,11/21/18 11:30,11/21/18 5:30,99.24273,15.60824,729,val. GPS-3D,3.36,3.68,26
6262,11/21/18 11:15,11/21/18 5:15,99.24276,15.60824,734,val. GPS-3D,3.36,3.68,28
6261,11/21/18 11:00,11/21/18 5:00,99.24268,15.60829,724,val. GPS-3D,3.36,3.68,30
6260,11/21/18 10:46,11/21/18 4:46,99.24283,15.60828,751,val. GPS-3D,3.36,3.68,31
6259,11/21/18 10:30,11/21/18 4:30,99.24272,15.60827,724,val. GPS-3D,3.36,3.68,32
6258,11/21/18 10:15,11/21/18 4:15,99.24271,15.60823,704,val. GPS-3D,3.36,3.68,31
6256,11/21/18 9:45,11/21/18 3:45,99.2428,15.60829,745,val. GPS-3D,3.36,3.68,30
6255,11/21/18 9:30,11/21/18 3:30,99.24271,15.6081,702,val. GPS-3D,3.36,3.68,30
6254,11/21/18 9:15,11/21/18 3:15,99.24276,15.60832,713,val. GPS-3D,3.36,3.68,29
6253,11/21/18 9:00,11/21/18 3:00,99.24272,15.60828,722,val. GPS-3D,3.36,3.68,29
6252,11/21/18 8:45,11/21/18 2:45,99.24268,15.60811,697,val. GPS-3D,3.36,3.68,28
6251,11/21/18 8:30,11/21/18 2:30,99.24271,15.60819,702,val. GPS-3D,3.36,3.68,28
6250,11/21/18 8:17,11/21/18 2:17,99.24274,15.60821,733,val. GPS-3D,3.36,3.68,29
6249,11/21/18 8:03,11/21/18 2:03,99.24275,15.60817,711,GPS-3D,3.36,3.68,30
6248,11/21/18 7:47,11/21/18 1:47,99.24271,15.60819,717,val. GPS-3D,3.28,3.68,33
6247,11/21/18 7:30,11/21/18 1:30,99.24267,15.6082,702,val. GPS-3D,3.28,3.68,33
6246,11/21/18 7:15,11/21/18 1:15,99.24315,15.60824,712,val. GPS-3D,3.28,3.68,34
6245,11/21/18 7:00,11/21/18 1:00,99.2432,15.60827,731,val. GPS-3D,3.28,3.68,33
6244,11/21/18 6:45,11/21/18 0:45,99.24318,15.60827,745,val. GPS-3D,3.28,3.68,37
6243,11/21/18 6:30,11/21/18 0:30,99.24319,15.60835,743,val. GPS-3D,3.28,3.68,33
6242,11/21/18 6:16,11/21/18 0:16,99.24308,15.60828,697,val. GPS-3D,3.12,3.6,32
6241,11/21/18 6:02,11/21/18 0:02,99.24283,15.60826,728,GPS-3D,3.28,3.68,32
6239,11/21/18 5:30,11/20/18 23:30,99.24297,15.6084,726,val. GPS-3D,3.36,3.68,30
6238,11/21/18 5:16,11/20/18 23:16,99.243,15.60832,743,val. GPS-3D,3.36,3.68,30
6237,11/21/18 5:00,11/20/18 23:00,99.24278,15.60821,717,val. GPS-3D,3.36,3.68,30
6236,11/21/18 4:45,11/20/18 22:45,99.24279,15.60813,721,val. GPS-3D,3.36,3.68,29
6235,11/21/18 4:30,11/20/18 22:30,99.24265,15.60819,695,val. GPS-3D,3.36,3.68,30
6233,11/21/18 4:00,11/20/18 22:00,99.24248,15.60831,670,val. GPS-3D,3.36,3.68,30
6232,11/21/18 3:45,11/20/18 21:45,99.24251,15.60838,679,val. GPS-3D,3.36,3.68,29
6231,11/21/18 3:30,11/20/18 21:30,99.24266,15.60842,732,val. GPS-3D,3.36,3.68,29
6230,11/21/18 3:15,11/20/18 21:15,99.24266,15.6084,718,val. GPS-3D,3.36,3.68,28
6229,11/21/18 3:00,11/20/18 21:00,99.24275,15.60834,735,val. GPS-3D,3.36,3.68,27
6228,11/21/18 2:47,11/20/18 20:47,99.2427,15.60827,724,val. GPS-3D,3.36,3.68,27
6227,11/21/18 2:30,11/20/18 20:30,99.24302,15.6087,806,val. GPS-3D,3.36,3.68,27
6226,11/21/18 2:15,11/20/18 20:15,99.24306,15.60864,765,val. GPS-3D,3.36,3.68,27
6225,11/21/18 2:00,11/20/18 20:00,99.24316,15.60856,728,val. GPS-3D,3.36,3.68,28
6224,11/21/18 1:45,11/20/18 19:45,99.24314,15.60846,739,val. GPS-3D,3.36,3.68,26
6223,11/21/18 1:30,11/20/18 19:30,99.24303,15.60864,705,val. GPS-3D,3.36,3.68,26
6222,11/21/18 1:15,11/20/18 19:15,99.24319,15.60852,656,val. GPS-3D,3.36,3.68,26
6221,11/21/18 1:00,11/20/18 19:00,99.24315,15.6085,709,val. GPS-3D,3.36,3.68,27
6220,11/21/18 0:46,11/20/18 18:46,99.24319,15.6085,708,val. GPS-3D,3.36,3.68,28
6219,11/21/18 0:30,11/20/18 18:30,99.24316,15.60855,703,val. GPS-3D,3.36,3.68,29
6218,11/21/18 0:15,11/20/18 18:15,99.24301,15.60867,708,val. GPS-3D,3.36,3.68,30
6217,11/21/18 0:00,11/20/18 18:00,99.24311,15.60858,713,val. GPS-3D,3.36,3.68,31
6216,11/20/18 23:45,11/20/18 17:45,99.24299,15.60856,704,val. GPS-3D,3.12,3.6,33
6215,11/20/18 23:30,11/20/18 17:30,99.24291,15.60842,650,val. GPS-3D,3.28,3.68,33
6214,11/20/18 23:15,11/20/18 17:15,99.24307,15.60866,719,val. GPS-3D,3.28,3.68,31
6213,11/20/18 23:00,11/20/18 17:00,99.24325,15.60868,710,val. GPS-3D,3.28,3.68,30
6212,11/20/18 13:45,11/20/18 7:45,99.24327,15.60855,719,val. GPS-3D,3.28,3.68,35
6210,11/20/18 13:15,11/20/18 7:15,99.24285,15.60879,675,val. GPS-3D,3.28,3.68,32
6209,11/20/18 13:00,11/20/18 7:00,99.24345,15.6092,669,val. GPS-3D,3.28,3.68,31
6208,11/19/18 3:45,11/18/18 21:45,99.24296,15.60865,700,val. GPS-3D,3.36,3.68,29
6207,11/19/18 3:30,11/18/18 21:30,99.24255,15.60881,704,val. GPS-3D,3.36,3.68,29
6206,11/19/18 3:15,11/18/18 21:15,99.24263,15.60887,726,val. GPS-3D,3.36,3.68,28
6205,11/19/18 3:00,11/18/18 21:00,99.24248,15.60887,725,val. GPS-3D,3.36,3.68,28
